,raw
2141,0.8
2142,0.71
2143,0.78
2144,0.8
2145,0.7
2146,0.77
2147,0.74
2148,0.67
2149,0.72
2150,0.78
2151,0.71
2152,0.77
2153,0.81
2154,0.75
2155,0.76
2156,0.77
2157,0.64
2158,0.76
2159,0.8
2160,0.51
2161,0.53
2162,0.58
2163,0.5
2164,0.5
2165,0.58
2166,0.55
2167,0.66
2168,0.48
2169,0.52
2170,0.65
2171,0.73
2172,0.54
2173,0.52
2174,0.64
2175,0.51
2176,0.58
2177,0.63
2178,0.6
2179,0.72
2180,0.81
2181,0.55
2182,0.61
2183,0.67
2184,0.63
2185,0.72
2186,0.78
2187,0.69
2188,0.78
2189,0.83
2190,0.61
2191,0.73
2192,0.68
2193,0.57
2194,0.73
2195,0.78
2196,0.71
2197,0.78
2198,0.93
2199,0.62
2200,0.61
2201,0.67
2202,0.67
2203,0.56
2204,0.77
2205,0.74
2206,0.81
2207,0.95
2208,0.62
2209,0.69
2210,0.7
2211,0.65
2212,0.58
2213,0.8
2214,0.74
2215,0.78
2216,0.95
2217,0.64
2218,0.66
2219,0.68
2220,0.64
2221,0.64
2222,0.79
2223,0.75
2224,0.78
2225,0.93
2226,0.74
2227,0.74
2228,0.76
2229,0.62
2230,0.58
2231,0.77
2232,0.75
2233,0.82
2234,0.94
2235,0.73
2236,0.78
2237,0.79
2238,0.64
2239,0.76
2240,0.81
2241,0.77
2242,0.81
2243,0.93
2244,0.71
2245,0.77
2246,0.78
2247,0.58
2248,0.74
2249,0.85
2250,0.78
2251,0.83
2252,0.95
2253,0.77
2254,0.82
2255,0.8
2256,0.66
2257,0.68
2258,0.82
2259,0.82
2260,0.83
2261,0.97
2262,0.81
2263,0.82
2264,0.82
2265,0.62
2266,0.76
2267,0.85
2268,0.77
2269,0.81
2270,0.97
2271,0.79
2272,0.83
2273,0.84
2274,0.77
2275,0.75
2276,0.89
2277,0.75
2278,0.9
2279,0.97
2280,0.81
2281,0.82
2282,0.83
2283,0.66
2284,0.8
2285,0.89
2286,0.78
2287,0.89
2288,0.96
2289,0.87
2290,0.84
2291,0.83
2292,0.64
2293,0.82
2294,0.87
2295,0.75
2296,0.91
2297,0.97
2298,0.84
2299,0.87
2300,0.9
2301,0.62
2302,0.86
2303,0.91
2304,0.76
2305,0.91
2306,0.97
2307,0.84
2308,0.86
2309,0.83
2310,0.65
2311,0.82
2312,0.89
2313,0.76
2314,0.91
2315,0.97
2316,0.92
2317,0.89
2318,0.89
2319,0.65
2320,0.8
2321,0.88
2322,0.76
2323,0.92
2324,0.97
2325,0.84
2326,0.89
2327,0.9
2328,0.69
2329,0.84
2330,0.95
2331,0.76
2332,0.91
2333,0.97
2334,0.88
2335,0.87
2336,0.84
2337,0.68
2338,0.8
2339,0.9
2340,0.77
2341,0.91
2342,0.98
2343,0.91
2344,0.85
2345,0.87
2346,0.76
2347,0.87
2348,0.93
2349,0.77
2350,0.91
2351,0.98
2352,0.93
2353,0.9
2354,0.9
2355,0.76
2356,0.86
2357,0.95
2358,0.77
2359,0.94
2360,0.98
2361,0.92
2362,0.94
2363,0.91
2364,0.76
2365,0.88
2366,0.95
2367,0.77
2368,0.93
2369,0.98
2370,0.94
2371,0.93
2372,0.89
2373,0.69
2374,0.88
2375,0.9
2376,0.75
2377,0.93
2378,0.98
2379,0.96
2380,0.93
2381,0.93
2382,0.79
2383,0.91
2384,0.97
2385,0.76
2386,0.93
2387,0.97
2388,0.96
2389,0.96
2390,0.94
2391,0.71
2392,0.88
2393,0.97
2394,0.77
2395,0.94
2396,0.97
2397,0.95
2398,0.91
2399,0.9
2400,0.82
2401,0.91
2402,0.91
2403,0.79
2404,0.94
2405,0.97
2406,0.96
2407,0.91
2408,0.88
2409,0.82
2410,0.92
2411,0.92
2412,0.77
2413,0.92
2414,0.98
2415,0.97
2416,0.94
2417,0.91
2418,0.8
2419,0.95
2420,0.94
2421,0.8
2422,0.94
2423,0.98
2424,0.95
2425,0.96
2426,0.95
2427,0.73
2428,0.88
2429,0.94
2430,0.56
2431,0.55
2432,0.54
2433,0.54
2434,0.43
2435,0.66
2436,0.61
2437,0.48
2438,0.57
2439,0.57
2440,0.6
2441,0.62
2442,0.49
2443,0.51
2444,0.48
2445,0.56
2446,0.57
2447,0.59
2448,0.56
2449,0.63
2450,0.73
2451,0.53
2452,0.52
2453,0.54
2454,0.5
2455,0.64
2456,0.7
2457,0.73
2458,0.63
2459,0.73
2460,0.55
2461,0.6
2462,0.58
2463,0.55
2464,0.63
2465,0.73
2466,0.69
2467,0.68
2468,0.69
2469,0.51
2470,0.62
2471,0.63
2472,0.6
2473,0.63
2474,0.68
2475,0.69
2476,0.71
2477,0.78
2478,0.55
2479,0.62
2480,0.61
2481,0.69
2482,0.64
2483,0.7
2484,0.65
2485,0.69
2486,0.77
2487,0.52
2488,0.61
2489,0.62
2490,0.66
2491,0.69
2492,0.77
2493,0.61
2494,0.71
2495,0.73
2496,0.53
2497,0.59
2498,0.65
2499,0.63
2500,0.66
2501,0.67
2502,0.65
2503,0.75
2504,0.75
2505,0.67
2506,0.69
2507,0.76
2508,0.62
2509,0.77
2510,0.71
2511,0.66
2512,0.74
2513,0.75
2514,0.67
2515,0.7
2516,0.75
2517,0.65
2518,0.76
2519,0.78
2520,0.67
2521,0.77
2522,0.77
2523,0.59
2524,0.72
2525,0.71
2526,0.7
2527,0.71
2528,0.8
2529,0.66
2530,0.73
2531,0.75
2532,0.62
2533,0.69
2534,0.7
2535,0.69
2536,0.72
2537,0.71
2538,0.65
2539,0.74
2540,0.75
2541,0.62
2542,0.68
2543,0.7
2544,0.71
2545,0.71
2546,0.73
2547,0.64
2548,0.78
2549,0.77
2550,0.68
2551,0.7
2552,0.71
2553,0.67
2554,0.72
2555,0.71
2556,0.64
2557,0.75
2558,0.77
2559,0.68
2560,0.74
2561,0.72
2562,0.7
2563,0.77
2564,0.76
2565,0.65
2566,0.74
2567,0.77
2568,0.74
2569,0.72
2570,0.76
2571,0.63
2572,0.73
2573,0.74
2574,0.64
2575,0.75
2576,0.76
2577,0.68
2578,0.75
2579,0.77
2580,0.72
2581,0.76
2582,0.77
2583,0.67
2584,0.76
2585,0.76
2586,0.66
2587,0.75
2588,0.76
2589,0.73
2590,0.71
2591,0.75
2592,0.68
2593,0.74
2594,0.78
2595,0.69
2596,0.73
2597,0.71
2598,0.67
2599,0.7
2600,0.7
2601,0.68
2602,0.75
2603,0.76
2604,0.65
2605,0.75
2606,0.67
2607,0.71
2608,0.75
2609,0.74
2610,0.68
2611,0.74
2612,0.78
2613,0.65
2614,0.73
2615,0.71
2616,0.74
2617,0.75
2618,0.79
2619,0.68
2620,0.77
2621,0.79
2622,0.65
2623,0.74
2624,0.76
2625,0.74
2626,0.73
2627,0.78
2628,0.65
2629,0.77
2630,0.78
2631,0.68
2632,0.73
2633,0.73
2634,0.69
2635,0.74
2636,0.79
2637,0.67
2638,0.76
2639,0.78
2640,0.77
2641,0.78
2642,0.75
2643,0.66
2644,0.71
2645,0.73
2646,0.67
2647,0.74
2648,0.78
2649,0.71
2650,0.76
2651,0.73
2652,0.67
2653,0.75
2654,0.77
2655,0.67
2656,0.76
2657,0.79
2658,0.68
2659,0.73
2660,0.73
2661,0.67
2662,0.77
2663,0.73
2664,0.68
2665,0.77
2666,0.79
2667,0.75
2668,0.76
2669,0.73
2670,0.66
2671,0.72
2672,0.72
2673,0.71
2674,0.76
2675,0.8
2676,0.78
2677,0.78
2678,0.73
2679,0.67
2680,0.72
2681,0.75
2682,0.7
2683,0.76
2684,0.78
2685,0.75
2686,0.73
2687,0.74
2688,0.72
2689,0.75
2690,0.75
2691,0.71
2692,0.79
2693,0.78
2694,0.83
2695,0.81
2696,0.74
2697,0.65
2698,0.74
2699,0.74
2700,0.59
2701,0.55
2702,0.52
2703,0.52
2704,0.55
2705,0.56
2706,0.51
2707,0.53
2708,0.51
2709,0.53
2710,0.66
2711,0.69
2712,0.46
2713,0.56
2714,0.61
2715,0.57
2716,0.59
2717,0.54
2718,0.66
2719,0.76
2720,0.83
2721,0.41
2722,0.53
2723,0.6
2724,0.56
2725,0.63
2726,0.75
2727,0.7
2728,0.82
2729,0.86
2730,0.49
2731,0.65
2732,0.65
2733,0.64
2734,0.63
2735,0.76
2736,0.64
2737,0.82
2738,0.88
2739,0.57
2740,0.63
2741,0.69
2742,0.61
2743,0.66
2744,0.78
2745,0.64
2746,0.76
2747,0.86
2748,0.56
2749,0.68
2750,0.69
2751,0.68
2752,0.67
2753,0.76
2754,0.68
2755,0.79
2756,0.92
2757,0.6
2758,0.72
2759,0.73
2760,0.58
2761,0.69
2762,0.83
2763,0.64
2764,0.78
2765,0.91
2766,0.68
2767,0.74
2768,0.83
2769,0.66
2770,0.7
2771,0.84
2772,0.66
2773,0.81
2774,0.91
2775,0.75
2776,0.78
2777,0.84
2778,0.65
2779,0.76
2780,0.96
2781,0.7
2782,0.79
2783,0.91
2784,0.77
2785,0.86
2786,0.79
2787,0.63
2788,0.69
2789,0.88
2790,0.69
2791,0.8
2792,0.91
2793,0.76
2794,0.84
2795,0.83
2796,0.67
2797,0.71
2798,0.91
2799,0.72
2800,0.84
2801,0.93
2802,0.84
2803,0.83
2804,0.84
2805,0.67
2806,0.72
2807,0.96
2808,0.76
2809,0.87
2810,0.94
2811,0.81
2812,0.83
2813,0.82
2814,0.71
2815,0.77
2816,0.97
2817,0.72
2818,0.89
2819,0.92
2820,0.75
2821,0.81
2822,0.82
2823,0.65
2824,0.85
2825,0.93
2826,0.73
2827,0.89
2828,0.92
2829,0.85
2830,0.88
2831,0.89
2832,0.63
2833,0.8
2834,0.92
2835,0.67
2836,0.89
2837,0.95
2838,0.88
2839,0.89
2840,0.88
2841,0.65
2842,0.8
2843,0.92
2844,0.7
2845,0.89
2846,0.94
2847,0.88
2848,0.92
2849,0.91
2850,0.7
2851,0.78
2852,0.95
2853,0.69
2854,0.89
2855,0.94
2856,0.92
2857,0.91
2858,0.92
2859,0.71
2860,0.75
2861,0.95
2862,0.68
2863,0.9
2864,0.95
2865,0.88
2866,0.87
2867,0.85
2868,0.69
2869,0.82
2870,0.93
2871,0.71
2872,0.9
2873,0.94
2874,0.91
2875,0.93
2876,0.93
2877,0.68
2878,0.87
2879,0.95
2880,0.69
2881,0.92
2882,0.94
2883,0.92
2884,0.94
2885,0.93
2886,0.68
2887,0.88
2888,0.96
2889,0.7
2890,0.93
2891,0.94
2892,0.94
2893,0.93
2894,0.93
2895,0.68
2896,0.88
2897,0.92
2898,0.7
2899,0.93
2900,0.94
2901,0.94
2902,0.96
2903,0.96
2904,0.68
2905,0.87
2906,0.91
2907,0.69
2908,0.9
2909,0.95
2910,0.93
2911,0.94
2912,0.94
2913,0.66
2914,0.9
2915,0.95
2916,0.69
2917,0.92
2918,0.95
2919,0.92
2920,0.92
2921,0.89
2922,0.66
2923,0.94
2924,0.98
2925,0.7
2926,0.93
2927,0.94
2928,0.93
2929,0.96
2930,0.96
2931,0.68
2932,0.94
2933,0.96
2934,0.7
2935,0.93
2936,0.94
2937,0.95
2938,0.94
2939,0.93
2940,0.66
2941,0.91
2942,0.94
2943,0.7
2944,0.92
2945,0.95
2946,0.97
2947,0.95
2948,0.96
2949,0.68
2950,0.92
2951,0.95
2952,0.7
2953,0.93
2954,0.96
2955,0.95
2956,0.97
2957,0.98
2958,0.71
2959,0.91
2960,0.96
2961,0.7
2962,0.93
2963,0.96
2964,0.94
2965,0.93
2966,0.94
2967,0.66
2968,0.91
2969,0.98
2970,0.55
2971,0.56
2972,0.49
2973,0.5
2974,0.63
2975,0.51
2976,0.58
2977,0.51
2978,0.53
2979,0.57
2980,0.6
2981,0.68
2982,0.47
2983,0.53
2984,0.58
2985,0.51
2986,0.45
2987,0.62
2988,0.49
2989,0.63
2990,0.69
2991,0.47
2992,0.57
2993,0.56
2994,0.51
2995,0.52
2996,0.63
2997,0.59
2998,0.64
2999,0.79
3000,0.48
3001,0.56
3002,0.63
3003,0.56
3004,0.62
3005,0.68
3006,0.55
3007,0.7
3008,0.8
3009,0.56
3010,0.58
3011,0.64
3012,0.53
3013,0.66
3014,0.72
3015,0.58
3016,0.69
3017,0.79
3018,0.51
3019,0.55
3020,0.67
3021,0.52
3022,0.65
3023,0.73
3024,0.65
3025,0.73
3026,0.83
3027,0.58
3028,0.59
3029,0.68
3030,0.54
3031,0.72
3032,0.75
3033,0.63
3034,0.71
3035,0.83
3036,0.59
3037,0.7
3038,0.7
3039,0.55
3040,0.62
3041,0.72
3042,0.64
3043,0.7
3044,0.81
3045,0.6
3046,0.71
3047,0.77
3048,0.63
3049,0.7
3050,0.8
3051,0.65
3052,0.71
3053,0.82
3054,0.7
3055,0.77
3056,0.78
3057,0.64
3058,0.71
3059,0.8
3060,0.69
3061,0.72
3062,0.8
3063,0.63
3064,0.72
3065,0.78
3066,0.61
3067,0.7
3068,0.79
3069,0.72
3070,0.72
3071,0.84
3072,0.63
3073,0.72
3074,0.76
3075,0.6
3076,0.77
3077,0.76
3078,0.7
3079,0.77
3080,0.85
3081,0.64
3082,0.74
3083,0.76
3084,0.61
3085,0.79
3086,0.77
3087,0.63
3088,0.78
3089,0.84
3090,0.66
3091,0.72
3092,0.75
3093,0.58
3094,0.83
3095,0.8
3096,0.69
3097,0.79
3098,0.82
3099,0.68
3100,0.72
3101,0.72
3102,0.63
3103,0.68
3104,0.78
3105,0.69
3106,0.79
3107,0.85
3108,0.65
3109,0.72
3110,0.77
3111,0.65
3112,0.78
3113,0.81
3114,0.75
3115,0.78
3116,0.85
3117,0.62
3118,0.73
3119,0.77
3120,0.65
3121,0.71
3122,0.83
3123,0.73
3124,0.78
3125,0.84
3126,0.67
3127,0.79
3128,0.79
3129,0.67
3130,0.69
3131,0.82
3132,0.74
3133,0.78
3134,0.83
3135,0.67
3136,0.74
3137,0.78
3138,0.65
3139,0.77
3140,0.86
3141,0.71
3142,0.81
3143,0.85
3144,0.7
3145,0.75
3146,0.75
3147,0.69
3148,0.75
3149,0.81
3150,0.73
3151,0.82
3152,0.84
3153,0.66
3154,0.72
3155,0.75
3156,0.63
3157,0.74
3158,0.82
3159,0.72
3160,0.8
3161,0.84
3162,0.76
3163,0.78
3164,0.83
3165,0.64
3166,0.71
3167,0.83
3168,0.74
3169,0.8
3170,0.84
3171,0.76
3172,0.8
3173,0.8
3174,0.62
3175,0.77
3176,0.83
3177,0.75
3178,0.81
3179,0.84
3180,0.68
3181,0.75
3182,0.79
3183,0.7
3184,0.82
3185,0.84
3186,0.74
3187,0.83
3188,0.85
3189,0.78
3190,0.81
3191,0.82
3192,0.69
3193,0.85
3194,0.84
3195,0.73
3196,0.82
3197,0.84
3198,0.77
3199,0.85
3200,0.8
3201,0.7
3202,0.81
3203,0.84
3204,0.73
3205,0.83
3206,0.85
3207,0.71
3208,0.8
3209,0.79
3210,0.69
3211,0.77
3212,0.87
3213,0.71
3214,0.83
3215,0.84
3216,0.75
3217,0.8
3218,0.8
3219,0.76
3220,0.75
3221,0.84
3222,0.72
3223,0.82
3224,0.86
3225,0.78
3226,0.81
3227,0.81
3228,0.77
3229,0.75
3230,0.85
3231,0.74
3232,0.83
3233,0.86
3234,0.76
3235,0.83
3236,0.82
3237,0.66
3238,0.77
3239,0.88
3240,0.5
3241,0.56
3242,0.61
3243,0.46
3244,0.5
3245,0.45
3246,0.46
3247,0.59
3248,0.51
3249,0.59
3250,0.74
3251,0.79
3252,0.52
3253,0.53
3254,0.66
3255,0.49
3256,0.55
3257,0.68
3258,0.44
3259,0.74
3260,0.8
3261,0.54
3262,0.64
3263,0.7
3264,0.56
3265,0.72
3266,0.78
3267,0.5
3268,0.75
3269,0.84
3270,0.55
3271,0.72
3272,0.72
3273,0.47
3274,0.62
3275,0.81
3276,0.57
3277,0.81
3278,0.87
3279,0.5
3280,0.68
3281,0.7
3282,0.54
3283,0.63
3284,0.81
3285,0.57
3286,0.84
3287,0.87
3288,0.64
3289,0.73
3290,0.78
3291,0.55
3292,0.65
3293,0.84
3294,0.66
3295,0.84
3296,0.89
3297,0.67
3298,0.71
3299,0.72
3300,0.57
3301,0.65
3302,0.91
3303,0.62
3304,0.85
3305,0.88
3306,0.72
3307,0.7
3308,0.71
3309,0.51
3310,0.68
3311,0.87
3312,0.66
3313,0.86
3314,0.91
3315,0.77
3316,0.76
3317,0.85
3318,0.54
3319,0.71
3320,0.92
3321,0.7
3322,0.88
3323,0.92
3324,0.78
3325,0.75
3326,0.73
3327,0.57
3328,0.69
3329,0.86
3330,0.7
3331,0.88
3332,0.92
3333,0.74
3334,0.74
3335,0.77
3336,0.62
3337,0.77
3338,0.9
3339,0.71
3340,0.88
3341,0.92
3342,0.81
3343,0.83
3344,0.81
3345,0.72
3346,0.78
3347,0.89
3348,0.75
3349,0.87
3350,0.93
3351,0.8
3352,0.82
3353,0.82
3354,0.76
3355,0.81
3356,0.9
3357,0.78
3358,0.9
3359,0.92
3360,0.78
3361,0.77
3362,0.78
3363,0.72
3364,0.81
3365,0.91
3366,0.81
3367,0.91
3368,0.92
3369,0.76
3370,0.81
3371,0.81
3372,0.7
3373,0.79
3374,0.9
3375,0.8
3376,0.88
3377,0.93
3378,0.84
3379,0.85
3380,0.86
3381,0.64
3382,0.85
3383,0.95
3384,0.79
3385,0.87
3386,0.94
3387,0.89
3388,0.84
3389,0.86
3390,0.64
3391,0.84
3392,0.89
3393,0.79
3394,0.87
3395,0.94
3396,0.92
3397,0.91
3398,0.91
3399,0.58
3400,0.83
3401,0.94
3402,0.79
3403,0.88
3404,0.94
3405,0.88
3406,0.85
3407,0.85
3408,0.64
3409,0.85
3410,0.95
3411,0.82
3412,0.92
3413,0.96
3414,0.85
3415,0.83
3416,0.84
3417,0.73
3418,0.89
3419,0.94
3420,0.83
3421,0.91
3422,0.97
3423,0.93
3424,0.85
3425,0.86
3426,0.63
3427,0.86
3428,0.94
3429,0.84
3430,0.92
3431,0.95
3432,0.9
3433,0.86
3434,0.85
3435,0.65
3436,0.87
3437,0.95
3438,0.82
3439,0.91
3440,0.95
3441,0.93
3442,0.92
3443,0.92
3444,0.63
3445,0.89
3446,0.95
3447,0.82
3448,0.91
3449,0.95
3450,0.95
3451,0.93
3452,0.93
3453,0.72
3454,0.92
3455,0.92
3456,0.83
3457,0.91
3458,0.95
3459,0.93
3460,0.91
3461,0.92
3462,0.7
3463,0.89
3464,0.96
3465,0.82
3466,0.92
3467,0.96
3468,0.95
3469,0.93
3470,0.92
3471,0.82
3472,0.86
3473,0.95
3474,0.82
3475,0.92
3476,0.96
3477,0.93
3478,0.91
3479,0.9
3480,0.71
3481,0.91
3482,0.92
3483,0.85
3484,0.95
3485,0.95
3486,0.93
3487,0.91
3488,0.91
3489,0.69
3490,0.9
3491,0.95
3492,0.86
3493,0.95
3494,0.96
3495,0.91
3496,0.91
3497,0.88
3498,0.74
3499,0.8
3500,0.94
3501,0.84
3502,0.94
3503,0.95
3504,0.96
3505,0.91
3506,0.93
3507,0.67
3508,0.89
3509,0.92
3510,0.64
3511,0.51
3512,0.59
3513,0.65
3514,0.51
3515,0.5
3516,0.47
3517,0.57
3518,0.45
3519,0.58
3520,0.62
3521,0.66
3522,0.61
3523,0.48
3524,0.56
3525,0.54
3526,0.56
3527,0.61
3528,0.48
3529,0.61
3530,0.57
3531,0.6
3532,0.64
3533,0.63
3534,0.49
3535,0.5
3536,0.61
3537,0.51
3538,0.59
3539,0.64
3540,0.64
3541,0.67
3542,0.64
3543,0.53
3544,0.52
3545,0.68
3546,0.52
3547,0.61
3548,0.59
3549,0.55
3550,0.64
3551,0.67
3552,0.51
3553,0.52
3554,0.61
3555,0.58
3556,0.62
3557,0.63
3558,0.55
3559,0.69
3560,0.73
3561,0.59
3562,0.55
3563,0.67
3564,0.58
3565,0.59
3566,0.63
3567,0.64
3568,0.65
3569,0.67
3570,0.59
3571,0.6
3572,0.64
3573,0.58
3574,0.58
3575,0.65
3576,0.66
3577,0.66
3578,0.72
3579,0.57
3580,0.51
3581,0.73
3582,0.57
3583,0.6
3584,0.67
3585,0.64
3586,0.61
3587,0.7
3588,0.58
3589,0.61
3590,0.74
3591,0.61
3592,0.64
3593,0.65
3594,0.61
3595,0.71
3596,0.72
3597,0.63
3598,0.58
3599,0.73
3600,0.61
3601,0.64
3602,0.66
3603,0.57
3604,0.71
3605,0.74
3606,0.71
3607,0.69
3608,0.73
3609,0.66
3610,0.67
3611,0.66
3612,0.65
3613,0.68
3614,0.72
3615,0.63
3616,0.72
3617,0.77
3618,0.65
3619,0.72
3620,0.68
3621,0.61
3622,0.72
3623,0.71
3624,0.66
3625,0.69
3626,0.74
3627,0.64
3628,0.69
3629,0.68
3630,0.63
3631,0.69
3632,0.71
3633,0.66
3634,0.71
3635,0.73
3636,0.62
3637,0.67
3638,0.66
3639,0.66
3640,0.7
3641,0.72
3642,0.61
3643,0.71
3644,0.7
3645,0.6
3646,0.68
3647,0.66
3648,0.68
3649,0.68
3650,0.75
3651,0.67
3652,0.67
3653,0.73
3654,0.57
3655,0.66
3656,0.68
3657,0.72
3658,0.67
3659,0.7
3660,0.63
3661,0.71
3662,0.73
3663,0.53
3664,0.65
3665,0.66
3666,0.76
3667,0.7
3668,0.69
3669,0.62
3670,0.72
3671,0.7
3672,0.56
3673,0.67
3674,0.65
3675,0.7
3676,0.71
3677,0.74
3678,0.65
3679,0.71
3680,0.74
3681,0.56
3682,0.66
3683,0.67
3684,0.69
3685,0.66
3686,0.69
3687,0.63
3688,0.67
3689,0.68
3690,0.58
3691,0.69
3692,0.65
3693,0.69
3694,0.71
3695,0.73
3696,0.67
3697,0.66
3698,0.77
3699,0.59
3700,0.69
3701,0.66
3702,0.71
3703,0.72
3704,0.74
3705,0.7
3706,0.7
3707,0.7
3708,0.62
3709,0.7
3710,0.68
3711,0.78
3712,0.71
3713,0.75
3714,0.63
3715,0.7
3716,0.72
3717,0.62
3718,0.7
3719,0.67
3720,0.69
3721,0.68
3722,0.73
3723,0.67
3724,0.71
3725,0.69
3726,0.65
3727,0.69
3728,0.68
3729,0.73
3730,0.72
3731,0.72
3732,0.66
3733,0.69
3734,0.75
3735,0.63
3736,0.69
3737,0.66
3738,0.7
3739,0.74
3740,0.73
3741,0.62
3742,0.74
3743,0.75
3744,0.66
3745,0.69
3746,0.67
3747,0.74
3748,0.71
3749,0.71
3750,0.58
3751,0.69
3752,0.77
3753,0.67
3754,0.69
3755,0.68
3756,0.74
3757,0.75
3758,0.71
3759,0.62
3760,0.7
3761,0.77
3762,0.64
3763,0.68
3764,0.67
3765,0.77
3766,0.72
3767,0.73
3768,0.61
3769,0.7
3770,0.79
3771,0.63
3772,0.68
3773,0.69
3774,0.72
3775,0.75
3776,0.7
3777,0.55
3778,0.7
3779,0.73
3780,0.5
3781,0.59
3782,0.59
3783,0.52
3784,0.52
3785,0.57
3786,0.47
3787,0.48
3788,0.6
3789,0.53
3790,0.69
3791,0.68
3792,0.58
3793,0.6
3794,0.58
3795,0.45
3796,0.57
3797,0.64
3798,0.51
3799,0.74
3800,0.77
3801,0.63
3802,0.57
3803,0.59
3804,0.52
3805,0.57
3806,0.72
3807,0.66
3808,0.84
3809,0.92
3810,0.6
3811,0.74
3812,0.75
3813,0.55
3814,0.59
3815,0.83
3816,0.68
3817,0.91
3818,0.93
3819,0.49
3820,0.69
3821,0.72
3822,0.61
3823,0.7
3824,0.87
3825,0.78
3826,0.88
3827,0.92
3828,0.49
3829,0.71
3830,0.72
3831,0.6
3832,0.7
3833,0.88
3834,0.78
3835,0.89
3836,0.92
3837,0.71
3838,0.8
3839,0.8
3840,0.67
3841,0.76
3842,0.91
3843,0.77
3844,0.89
3845,0.95
3846,0.75
3847,0.81
3848,0.75
3849,0.71
3850,0.71
3851,0.94
3852,0.77
3853,0.9
3854,0.95
3855,0.77
3856,0.78
3857,0.82
3858,0.67
3859,0.78
3860,0.92
3861,0.76
3862,0.91
3863,0.97
3864,0.87
3865,0.92
3866,0.91
3867,0.73
3868,0.74
3869,0.95
3870,0.78
3871,0.91
3872,0.98
3873,0.78
3874,0.87
3875,0.85
3876,0.73
3877,0.93
3878,0.95
3879,0.79
3880,0.91
3881,0.96
3882,0.89
3883,0.87
3884,0.86
3885,0.7
3886,0.77
3887,0.96
3888,0.8
3889,0.92
3890,0.97
3891,0.88
3892,0.88
3893,0.85
3894,0.71
3895,0.79
3896,0.96
3897,0.84
3898,0.93
3899,0.98
3900,0.87
3901,0.86
3902,0.88
3903,0.76
3904,0.93
3905,0.94
3906,0.82
3907,0.92
3908,0.98
3909,0.85
3910,0.83
3911,0.84
3912,0.79
3913,0.95
3914,0.96
3915,0.82
3916,0.92
3917,0.98
3918,0.88
3919,0.91
3920,0.89
3921,0.85
3922,0.93
3923,0.97
3924,0.83
3925,0.92
3926,0.98
3927,0.92
3928,0.89
3929,0.87
3930,0.78
3931,0.96
3932,0.95
3933,0.83
3934,0.93
3935,0.98
3936,0.9
3937,0.89
3938,0.9
3939,0.85
3940,0.96
3941,0.96
3942,0.81
3943,0.93
3944,0.98
3945,0.9
3946,0.9
3947,0.92
3948,0.85
3949,0.92
3950,0.97
3951,0.82
3952,0.92
3953,0.98
3954,0.89
3955,0.87
3956,0.84
3957,0.8
3958,0.94
3959,0.97
3960,0.84
3961,0.93
3962,0.98
3963,0.96
3964,0.94
3965,0.91
3966,0.79
3967,0.97
3968,0.96
3969,0.82
3970,0.94
3971,0.98
3972,0.95
3973,0.96
3974,0.97
3975,0.79
3976,0.96
3977,0.97
3978,0.83
3979,0.94
3980,0.97
3981,0.96
3982,0.95
3983,0.96
3984,0.82
3985,0.95
3986,0.97
3987,0.83
3988,0.95
3989,0.97
3990,0.97
3991,0.97
3992,0.94
3993,0.87
3994,0.91
3995,0.97
3996,0.82
3997,0.95
3998,0.97
3999,0.96
4000,0.97
4001,0.97
4002,0.89
4003,0.94
4004,0.98
4005,0.82
4006,0.95
4007,0.97
4008,0.99
4009,0.98
4010,0.97
4011,0.87
4012,0.95
4013,0.95
4014,0.83
4015,0.95
4016,0.97
4017,0.94
4018,0.94
4019,0.93
4020,0.84
4021,0.95
4022,0.97
4023,0.84
4024,0.95
4025,0.98
4026,0.95
4027,0.95
4028,0.93
4029,0.87
4030,0.95
4031,0.98
4032,0.85
4033,0.95
4034,0.98
4035,0.92
4036,0.93
4037,0.92
4038,0.83
4039,0.94
4040,0.96
4041,0.85
4042,0.95
4043,0.98
4044,0.97
4045,0.97
4046,0.97
4047,0.81
4048,0.96
4049,0.98
4050,0.59
4051,0.53
4052,0.53
4053,0.51
4054,0.57
4055,0.49
4056,0.48
4057,0.5
4058,0.5
4059,0.56
4060,0.61
4061,0.6
4062,0.54
4063,0.56
4064,0.52
4065,0.49
4066,0.56
4067,0.61
4068,0.54
4069,0.61
4070,0.68
4071,0.45
4072,0.61
4073,0.6
4074,0.52
4075,0.62
4076,0.66
4077,0.56
4078,0.68
4079,0.71
4080,0.57
4081,0.65
4082,0.65
4083,0.63
4084,0.64
4085,0.69
4086,0.58
4087,0.63
4088,0.7
4089,0.57
4090,0.63
4091,0.67
4092,0.63
4093,0.63
4094,0.71
4095,0.62
4096,0.68
4097,0.67
4098,0.53
4099,0.63
4100,0.66
4101,0.61
4102,0.66
4103,0.69
4104,0.66
4105,0.67
4106,0.72
4107,0.54
4108,0.62
4109,0.67
4110,0.67
4111,0.64
4112,0.76
4113,0.64
4114,0.7
4115,0.7
4116,0.67
4117,0.73
4118,0.68
4119,0.67
4120,0.66
4121,0.72
4122,0.62
4123,0.72
4124,0.75
4125,0.64
4126,0.66
4127,0.67
4128,0.68
4129,0.68
4130,0.72
4131,0.63
4132,0.7
4133,0.76
4134,0.71
4135,0.69
4136,0.73
4137,0.66
4138,0.67
4139,0.79
